"regions1","regions2","regions3","regions4","regions5","regions6","regions7","regions8","regions9","regions10","regions11","regions12","regions13","regions14","regions15","regions16","regions17","regions18","regions19","regions20","regions21","regions22","regions23","regions24","regions25","regions26","regions27","regions28","regions29","regions30","regions31","regions32","regions33","regions34","regions35","regions36","regions37","regions38","regions39","regions40","regions41","regions42","regions43","regions44","regions45","regions46","regions47","regions48","regions49","regions50"
6,6,6,15,6,6,6,6,6,6,6,6,15,6,6,15,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,15,6,6,6,6,6,3,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6
6,3,6,6,6,6,6,6,6,3,6,6,6,6,6,6,29,6,3,6,6,3,3,3,6,6,6,6,6,3,6,3,6,6,6,6,6,6,6,6,6,6,3,6,3,6,6,6,6,6
3,3,3,3,3,3,6,6,3,3,3,3,29,3,3,3,29,3,29,3,29,3,3,3,3,3,29,29,3,3,29,3,29,6,6,3,6,3,6,3,3,3,3,3,3,3,3,3,29,3
3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,29,3,3,3,3,3,29,3,3,3,3,3,29,29,29,29,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,3,29,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,17,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,17,3,3,3,3,3,3,3,3,3
3,17,29,3,3,17,17,3,29,17,17,3,3,3,3,3,3,3,3,3,17,17,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,17,3,3,17,3,17,3,3,3,3,3,17,3
17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,3,17,17,17,17,17,17,3,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,28,18,28,17,17,17,17,28,17,17,17,17,17,28,28,17,28,17,17,17,17,17,17,17,28,17,17,17,17,17,17,17,17,28,17,17,28,17,17,17,17,28,28,17,28,17
17,28,28,28,28,18,28,28,28,28,28,28,28,17,28,17,28,28,28,28,28,17,28,28,28,28,28,28,28,17,28,28,28,28,28,17,28,28,28,28,28,28,17,28,28,28,28,28,28,17
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,17,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
18,28,28,28,18,28,18,28,28,28,28,28,28,28,28,28,28,28,28,18,18,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,18,28,18,28,18,28,28,28,28,28,28,28,28,28
18,28,18,18,18,18,18,18,18,28,28,18,18,18,28,18,18,18,28,28,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,28,18,18,28,18,28,28,28,18,18,18,18,28,18,18
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,8,28,8,28,8,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,8,8,28,28,28,28
28,28,28,28,28,28,8,8,28,28,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28
8,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28,28,8,28,28,8,8
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,16,2,2,2,2,2,2,2,16,2,2,16,2,2,2,2,2,2,2,2,2,16,2,2,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2
16,2,16,16,16,16,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,2,2,16,16,2,16,16,16,16,16,16,2,16,2,16,16,16,16,16
16,2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2,16,2,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,15,16,16,15,16,16,16,16
15,15,15,16,15,15,15,15,15,15,16,15,15,15,15,16,15,16,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15
15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,6,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,6,15,15,15,15,15,15,15,15,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,6,6,15,15,15,3,15,15
6,6,15,6,6,6,6,6,6,6,15,15,6,6,15,15,6,6,6,6,3,6,15,6,3,6,6,15,15,6,6,6,15,6,3,3,6,6,3,6,6,6,6,3,6,6,6,3,6,6
3,3,3,3,3,3,3,3,3,3,3,15,29,6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17
3,3,3,3,3,3,3,3,3,3,17,3,29,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,17,3,3,3,3,3,17,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,17,3,3,3,3,3,17,3,3,17,3,17,3,3,3,3,3,17,3,3,3,3,3,3,17,17,3,3,3,3,17,3,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,17
17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,3,17,17,17,3,17,17,17,17,17,17,17,17,17,3,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,28,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,28,17,17,17,17,17,17,17,17,17,17
17,17,28,17,17,18,28,28,17,18,18,17,18,17,17,17,17,28,17,17,28,17,17,28,17,17,28,17,28,17,17,17,17,17,18,17,17,28,28,28,17,17,17,17,17,17,17,17,17,17
28,28,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,28,28,28,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18
18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18
18,18,28,28,28,28,18,28,28,18,28,28,18,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,18,28,28,28,28,28,28,28,28,28,28,28
18,18,18,18,18,18,18,18,18,28,28,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18
18,28,18,18,18,18,18,18,18,28,18,18,28,28,28,18,18,18,28,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,28,28,18,18,18,18,28,28,18,18,18,18,18,18,18
28,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,28,28,28,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
28,18,28,18,28,28,18,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,18,18,18,28,28,28,28,28,18,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,28,28,28,18,28,18,28,28,28,28,28,18,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,18,28,28,28,28,8,28,28,28,28
8,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,8,28,28,28,28,28,8,28,28,28,28
2,2,2,2,2,2,2,2,26,26,26,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,26,2,2,2,2,26,2,26,2,2,2
2,2,2,2,2,2,2,2,26,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,26,26,2,2,2,2,26,2,2,26,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,16,16,16,16,2,16,16,2,16,16,16,16,16,16,16,2,16,16,16,16,15,16,16,16,16,16,16,16,16,2,2,16,16,16,16,16,16,16,16,16,16,16,16,16,2,16,16,16,16
16,16,16,16,16,2,16,16,16,16,16,16,16,2,2,16,2,15,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,16,16,15,15,16
16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,15,16,16,16,15,16,16,16,16,16,16,16,16,16,16,15,16,16,15,16,16,16,15,16,16,16,16,16,16,16,16,16,16
15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,6,15,15,15,15,15,6,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15
15,15,3,6,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,3,15,6,15,15,15,6,6,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,3,15,6
3,3,3,3,3,3,3,3,3,15,15,15,29,3,3,3,3,3,3,3,3,3,3,3,15,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,15,15,3,3,3,15,3,3,29,3,3,3,3,30,15,3,3,3,3,3,29,30,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17
3,3,3,3,3,3,3,3,3,3,17,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17
3,3,3,3,3,3,3,3,3,3,17,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17
3,3,3,3,3,3,3,17,3,17,3,3,3,3,17,3,3,3,3,3,3,3,17,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,3,17
17,17,17,17,17,17,3,17,17,17,17,17,3,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,3,17,17,3,17,3,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17
17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,28,17,17,17,17,17,17,3,17,17,17
17,17,17,17,17,17,17,28,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,28,17,17,17,17,17,17,17,17,17,17
17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,18,17,17,17,18,17,17,17,18,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,18,17,17,17,17,17,17
18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,28,17,18,18,18,28,18,18,28,18,18,18,28,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18
18,28,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,28,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,28,28,18,18,18,18,28,18,18,18,18,18,18,18,18,28,18
18,28,28,28,28,28,18,28,18,28,28,28,28,18,28,28,28,28,28,18,18,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,18,28,18,28,18,28,28,28,28,18,28,28,18,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,18,28,28,28,28,28,28,28,28
8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
26,26,26,26,26,26,26,26,26,26,2,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,26,26,26
2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2
16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,16,2,2,2,2,2,2,2,2,2,2,2,2,15,2,2,2,2,2,15,2,15,2,16,2,2,16,2,16,2,2,2,2,16,2,15,2,2,15,15,2
15,2,15,15,15,2,15,15,15,15,15,15,15,16,2,16,15,2,15,15,15,2,15,16,15,15,16,15,15,15,15,15,16,15,15,16,15,15,15,15,15,15,15,16,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,3,15,15,15,15,15,15,15,15,3,15,15,15,15,15,3,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,15,15,15
3,3,3,3,3,3,3,3,3,15,15,15,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,30,15,3,3,3,3,3,29,30,3,3,6,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,17,3,3,17,3,3,17,3,3,17,3,3,3,17,17,3,3,3,3,3,3,3,17,3,3,17,17,3,3,17,3,3,3,3,17,3,3,3,3,3,3,3,17,3
17,3,17,17,17,17,3,3,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3
17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,18,18,18,17,17,17,17,17,17,17,17,17,18,17,17,17,18,17,17,17,17,18,17,17,17
18,18,18,18,17,17,18,18,17,17,18,18,18,18,18,17,17,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,17,17,18,18,18,17,18,18,18,18,18,18,18,18,18
18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,17,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,17,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,18,18,18,18,18,18,18
18,18,18,18,28,28,18,18,18,18,18,18,18,18,18,18,28,18,18,18,28,18,18,18,18,28,18,18,18,18,18,18,18,18,28,18,18,18,18,18,18,18,28,18,18,18,18,18,28,18
18,28,28,18,28,28,18,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,18,28,28,28,28,18,28,28,18,28,28,28,28,28,28,28,28
18,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,20,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,20,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,18,28,28,28,28,28,28,28,28,28,28,28,28,28,20,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
2,26,26,26,26,26,26,26,2,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26
2,26,26,26,26,26,26,26,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2,26,26,2,26,26,2,2,26,26,2,26,26,26,2,2,2,26,2,26
2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
15,2,2,2,2,2,2,15,2,2,2,2,2,2,2,15,2,15,2,2,2,15,2,2,2,2,2,15,2,2,2,2,2,2,2,2,2,15,2,2,2,2,2,15,2,2,2,2,2,2
15,15,15,15,15,15,15,15,15,15,15,2,15,15,2,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,30,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
15,15,15,15,15,3,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,3,15,15,15,3,15,15,15,15,3,3,15,15,15,15,15,15,15,15,15,3,3,15,15,15,15,15,3
3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,15,3,3,15,3,3
3,3,3,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,30,30,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,30,30,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3
3,3,30,3,3,3,3,30,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,30,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,3,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,3,17,3,3,3,3,17,3,3,3,3,3,17,3,3,3,3,17,3,3,3,3,3,3,3,3,3,3,3,17,3,17
17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,3,3,17,17,17,3,17,17,3,3,17,17,17,17,3,17,17,3,17,17,17,17,17,3,17,17,17,17,17,17,17,3,17
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,3,3,17,17,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,17,17,17,17,17
